"CaseID","Opened","Closed","Updated","Status","Status Notes","Responsible Agency","Category","Request Type","Request Details","Address","Street","Supervisor District","Neighborhood","Analysis Neighborhood","Police District","Latitude","Longitude","Point","point_geom","Source","Media URL","BOS_2012","data_as_of","data_loaded_at"
"15211620","04/13/2022 09:29:00 AM","04/14/2022 11:19:00 AM","04/14/2022 11:19:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","2080 SILVER AVE, SAN FRANCISCO, CA, 94124","SILVER AVE","10","Silver Terrace","Bayview Hunters Point","BAYVIEW","37,73614522661","-122,39911093121","    (37.73614523, -122.39911093)","POINT (-122.399110931 37.736145227)","Mobile/Open311","http://mobile311.sfgov.org/reports/15211620/photos","10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"14482687","10/15/2021 05:53:51 PM","10/15/2021 10:18:00 PM","10/15/2021 10:18:00 PM","Closed","Area Cleared","DPW Ops Queue","Encampments","Encampment Reports","Encampment Cleanup","Intersection of ALABAMA ST and 15TH ST","ALABAMA ST","9","Mission","Mission","MISSION","37,76663667","-122,412645","    (37.76663667, -122.412645)","POINT (-122.412645 37.76663667)","Mobile/Open311","http://mobile311.sfgov.org/reports/14482687/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9665036","10/12/2018 05:23:00 PM","04/29/2019 01:50:00 PM","04/29/2019 01:50:00 PM","Closed","Case Resolved - Missing svc - NTR: 1142758","DPW BSM Queue","Sidewalk or Curb","Missing_Side_Sewer_Vent_Cover","Missing_Side_Sewer_Vent_Cover","33 LISBON ST, SAN FRANCISCO, CA, 94112","LISBON ST","11","Excelsior","Excelsior","INGLESIDE","37,72777175903","-122,42906188965","    (37.72777176, -122.42906189)","POINT (-122.42906189 37.727771759)","Phone",,"11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13373143","01/15/2021 01:23:00 PM","01/17/2021 02:40:00 PM","01/17/2021 02:40:00 PM","Closed","Case Resolved - nothing found","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","Intersection of GOUGH ST and PAGE ST","GOUGH ST","6","Civic Center","Hayes Valley","NORTHERN","37,77408599854","-122,42240905762","    (37.774086, -122.42240906)","POINT (-122.422409058 37.774085999)","Phone",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13390330","01/20/2021 07:45:59 AM","01/20/2021 08:21:00 AM","01/20/2021 08:21:00 AM","Closed","Case Resolved - Area was cleaned around the encampment. Tent remains due to COVID-19.","DPW Ops Queue","Encampments","Encampment Reports","Encampment Cleanup","1101 BRYANT ST, SAN FRANCISCO, CA, 94103","BRYANT ST","6","Showplace Square","South of Market","SOUTHERN","37,77097857879","-122,40882254121","    (37.77097858, -122.40882254)","POINT (-122.408822541 37.770978579)","Mobile/Open311","http://mobile311.sfgov.org/reports/13390330/photos","6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13443382","02/02/2021 10:58:00 AM","02/03/2021 12:00:00 AM","02/03/2021 12:00:00 AM","Closed","Case Resolved - 10/98","DPW Ops Queue","Street and Sidewalk Cleaning","Missed_Route_Mechanical_Sweeping","Missed_Route_Mechanical_Sweeping","1499 32ND AVE, SAN FRANCISCO, CA, 94122","32ND AVE","4","Outer Sunset","Sunset/Parkside","TARAVAL","37,75937271118","-122,49094390869","    (37.75937271, -122.49094391)","POINT (-122.490943909 37.759372711)","Phone",,"4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13404593","01/23/2021 01:29:00 PM","01/25/2021 07:48:00 AM","01/25/2021 07:48:00 AM","Closed","Case Resolved - COMPLAINT GIVEN TO PCO PATROLLING THE BEAT. FOR SIDEWALK ENFORCEMENT FOR WEEKENDS, HOLIDAYS AND AFTER HOURS 4:00PM MON-FRI CONTACT (415)553-1200 PROMPT (6)","SFMTA - Parking Enforcement - G","General Request - MTA","request_for_service","parking_enforcement - request_for_service","Not associated with a specific address",,,,,,"0","0","    (0.0, 0.0)","POINT (0 0)","Web",,,"2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9668431","10/13/2018 06:04:00 PM","10/13/2018 06:39:00 PM","10/13/2018 06:39:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Medical Waste","Needles","217 CLIPPER ST, SAN FRANCISCO, CA, 94114","CLIPPER ST","8","Noe Valley","Noe Valley","MISSION","37,748857","-122,430372","    (37.748857, -122.430372)","POINT (-122.430372 37.748857)","Web","http://mobile311.sfgov.org/reports/9668431/photos","8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13435794","01/31/2021 02:18:00 PM","02/01/2021 08:31:00 PM","02/01/2021 08:31:00 PM","Closed","Case is a Duplicate","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","699 HAYES ST, SAN FRANCISCO, CA, 94102","HAYES ST","5","Hayes Valley","Hayes Valley","NORTHERN","37,77600486096","-122,42779543983","    (37.77600486, -122.42779544)","POINT (-122.42779544 37.776004861)","Mobile/Open311","http://mobile311.sfgov.org/reports/13435794/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13399191","01/22/2021 08:24:00 AM","01/22/2021 10:25:16 PM","01/22/2021 10:25:16 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 13394764","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","322 KEARNY ST, SAN FRANCISCO, CA, 94108","KEARNY ST","3","Financial District","Financial District/South Beach","CENTRAL","37,79119775928","-122,40401786176","    (37.79119776, -122.40401786)","POINT (-122.404017862 37.791197759)","Mobile/Open311",,"3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13450703","02/03/2021 10:45:00 PM","02/03/2021 11:48:41 PM","02/03/2021 11:48:41 PM","Closed","Case Resolved - Officer responded to request under CAD # 210343440. Unable to Locate.","Parking Enforcement Dispatch Queue","Parking Enforcement","Other_Illegal_Parking","red - Mazda -","237 SHIPLEY ST, SAN FRANCISCO, CA, 94107","SHIPLEY ST","6","South of Market","South of Market","SOUTHERN","37,77913915","-122,40356814","    (37.77913915, -122.40356814)","POINT (-122.40356814 37.77913915)","Phone",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9680094","10/16/2018 01:29:00 PM","11/14/2018 11:30:00 AM","11/14/2018 11:30:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","3940 LAWTON ST, SAN FRANCISCO, CA, 94122","LAWTON ST","4","Outer Sunset","Sunset/Parkside","TARAVAL","37,75677321948","-122,50525452208","    (37.75677322, -122.50525452)","POINT (-122.505254522 37.756773219)","Mobile/Open311","http://mobile311.sfgov.org/reports/9680094/photos","4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13449540","02/03/2021 03:22:00 PM","02/08/2021 12:18:00 PM","02/08/2021 12:18:00 PM","Closed","Case Resolved","DPW BSSR Queue","Street Defects","Pavement_Defect","Pavement_Defect","Intersection of 5TH AVE and IRVING ST","5TH AVE","7","Inner Sunset","Inner Sunset","PARK","37,7642250061","-122,46202850342","    (37.76422501, -122.4620285)","POINT (-122.462028503 37.764225006)","Phone",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13469338","02/08/2021 08:04:00 PM","02/08/2021 08:43:20 PM","02/08/2021 08:43:20 PM","Closed","Case Resolved - Officer responded to request under CAD # 210393052. Citation was issued.","Parking Enforcement Dispatch Queue","Parking Enforcement","Parking_on_Sidewalk","Parking Enforcement","2614 21ST ST, SAN FRANCISCO, CA, 94110","21ST ST","9","Mission","Mission","MISSION","37,7578607","-122,40711685","    (37.7578607, -122.40711685)","POINT (-122.40711685 37.7578607)","Mobile/Open311",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13444454","02/02/2021 01:45:00 PM","03/25/2021 08:20:42 PM","03/25/2021 08:20:42 PM","Closed","Case Resolved - Thanks for reporting. Not sure if this is the one.","RPD Park Service Area 3 Queue","Graffiti","Graffiti on Other_enter_additional_details_below","Other_enter_additional_details_below - Offensive","620 LA GRANDE AVE, SAN FRANCISCO, CA, 94112","LA GRANDE AVE","11","Excelsior","McLaren Park","INGLESIDE","37,71608456","-122,42643278","    (37.71608456, -122.42643278)","POINT (-122.42643278 37.71608456)","Mobile/Open311","http://mobile311.sfgov.org/reports/13444454/photos","11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9678446","10/16/2018 09:28:00 AM","10/16/2018 10:30:00 AM","10/16/2018 10:30:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Hazardous Materials","Glass","1815 VAN NESS AVE, SAN FRANCISCO, CA, 94109","VAN NESS AVE","2","Pacific Heights","Pacific Heights","NORTHERN","37,79230716642","-122,42306593817","    (37.79230717, -122.42306594)","POINT (-122.423065938 37.792307166)","Mobile/Open311","http://mobile311.sfgov.org/reports/9678446/photos","2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9641719","10/08/2018 09:27:00 AM","03/06/2020 12:30:24 PM","03/06/2020 12:30:24 PM","Closed","Case Transferred - Transferred to Muni Passenger Services","MUNI Work Queue","MUNI Feedback","MUNI - Services_Miscellaneous","806_Muni_Rules_Regulations","Intersection of VAN NESS AVE and EDDY ST","VAN NESS AVE","5","Tenderloin","Tenderloin","NORTHERN","37,78289413452","-122,42081451416","    (37.78289413, -122.42081451)","POINT (-122.420814514 37.782894135)","Phone",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9666746","10/13/2018 10:20:16 AM","10/13/2018 11:59:15 AM","10/13/2018 11:59:15 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Refrigerator","532 STEINER ST, SAN FRANCISCO, CA, 94117","STEINER ST","5","Lower Haight","Hayes Valley","NORTHERN","37,77425384522","-122,43237304688","    (37.77425385, -122.43237305)","POINT (-122.432373047 37.774253845)","Integrated Agency",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13407413","01/24/2021 12:40:00 PM","01/25/2021 10:00:55 AM","01/25/2021 10:00:55 AM","Closed","Case is Invalid - Requests related to the concern or well-being of individuals not in an encampment are not handled by 311.","HSOC Individual Queue","Encampments","Encampment Reports","Encampment Cleanup","469 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94103","SOUTH VAN NESS AVE","9","Mission","Mission","MISSION","37,76573562622","-122,41735839844","    (37.76573563, -122.4173584)","POINT (-122.417358398 37.765735626)","Phone",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15204536","04/11/2022 02:32:00 PM","04/11/2022 06:02:56 PM","04/11/2022 06:02:56 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","108 THRIFT ST, SAN FRANCISCO, CA, 94112","THRIFT ST","11","Oceanview","Oceanview/Merced/Ingleside","TARAVAL","37,71757507324","-122,45649719238","    (37.71757507, -122.45649719)","POINT (-122.456497192 37.717575073)","Phone",,"11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13391097","01/20/2021 10:19:00 AM","01/20/2021 01:42:00 PM","01/20/2021 01:42:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","73 HUNTERS POINT BLVD, SAN FRANCISCO, CA, 94124","HUNTERS POINT BLVD","10","India Basin","Bayview Hunters Point","BAYVIEW","37,73323771547","-122,37722011294","    (37.73323772, -122.37722011)","POINT (-122.377220113 37.733237715)","Mobile/Open311","http://mobile311.sfgov.org/reports/13391097/photos","10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9687533","10/18/2018 05:46:00 AM","10/18/2018 01:17:16 PM","10/18/2018 01:17:16 PM","Closed","Case Resolved - As of 10/18/18","DPW - Bureau of Street Environmental Services - G","General Request - PUBLIC WORKS","complaint","bses - complaint","90 NEW MONTGOMERY ST, SAN FRANCISCO, CA, 94105","NEW MONTGOMERY ST","6","South of Market","Financial District/South Beach","CENTRAL","37,78751754761","-122,40080261231","    (37.78751755, -122.40080261)","POINT (-122.400802612 37.787517548)","Phone",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13419014","01/27/2021 08:35:00 AM","01/27/2021 09:25:02 AM","01/27/2021 09:25:02 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Christmas_tree","Christmas_tree","Intersection of 26TH ST and OSAGE ALY","26TH ST","9","Mission","Mission","MISSION","37,74902710059","-122,41872442171","    (37.7490271, -122.41872442)","POINT (-122.418724422 37.749027101)","Mobile/Open311","http://mobile311.sfgov.org/reports/13419014/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9667577","10/13/2018 01:37:00 PM","10/14/2018 09:51:44 AM","10/14/2018 09:51:44 AM","Closed","Case Resolved - SES Graffiti Crew - Paint - Structure - Public Retaining Wall","DPW Ops Queue","Graffiti","Graffiti on Sidewalk_structure","Sidewalk_structure - Not_Offensive","2 GENEVA AVE, SAN FRANCISCO, CA, 94112","GENEVA AVE","11","Ingleside","Oceanview/Merced/Ingleside","TARAVAL","37,722781","-122,451728","    (37.722781, -122.451728)","POINT (-122.451728 37.722781)","Mobile/Open311",,"11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13402686","01/22/2021 09:50:00 PM","01/25/2021 12:26:29 PM","01/25/2021 12:26:29 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","5426 CALIFORNIA ST, SAN FRANCISCO, CA, 94118","CALIFORNIA ST","1","Lake Street","Outer Richmond","RICHMOND","37,78435916197","-122,47590353036","    (37.78435916, -122.47590353)","POINT (-122.47590353 37.784359162)","Mobile/Open311","http://mobile311.sfgov.org/reports/13402686/photos","1","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9665591","10/12/2018 08:51:10 PM","10/12/2018 08:51:13 PM","10/12/2018 08:51:13 PM","Closed","Case is Invalid - Contact name and phone number are required to submit a request for Blocked Driveway enforcement. Please resubmit with contact information for enforcement.","Parking Enforcement Review Queue","Parking Enforcement","Blocking_Driveway_Cite_Only","Dark - GMC Envoy - 4ZPC226","3471 21ST ST, SAN FRANCISCO, CA, 94110","21ST ST","8","Dolores Heights","Mission","MISSION","37,7565245","-122,4249146","    (37.7565245, -122.4249146)","POINT (-122.4249146 37.7565245)","Web","http://mobile311.sfgov.org/reports/9665591/photos","8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9693549","10/19/2018 10:27:00 AM","10/19/2018 11:44:00 AM","10/19/2018 11:44:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","2651 21ST ST, SAN FRANCISCO, CA, 94110","21ST ST","9","Mission","Mission","MISSION","37,75757980347","-122,40789031982","    (37.7575798, -122.40789032)","POINT (-122.40789032 37.757579803)","Phone",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9649750","10/09/2018 05:09:00 PM","10/12/2018 02:45:00 PM","10/12/2018 02:45:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of GEARY BLVD and 9TH AVE","GEARY BLVD","1","Inner Richmond","Inner Richmond","RICHMOND","37,78087997437","-122,4674911499","    (37.78087997, -122.46749115)","POINT (-122.46749115 37.780879974)","Phone",,"1","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9660686","10/11/2018 08:04:46 PM","11/13/2018 03:13:01 PM","11/13/2018 03:13:01 PM","Closed","Inquiry Disposition: - Inspection performed by Gauer,Gerald on 11/08/18.","SFFD Bureau of Fire Prevention Queue","Residential Building Request","Building - Fire_Alarm_System","Fire_Alarm_System","Not associated with a specific address",,,,,,"0","0","    (0.0, 0.0)","POINT (0 0)","Web",,,"2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9666324","10/13/2018 08:57:00 AM","10/13/2018 12:29:20 PM","10/13/2018 12:29:20 PM","Closed","Case Resolved - Officer responded to request under CAD # 182860852. Unable to Locate.","Parking Enforcement Dispatch Queue","Parking Enforcement","Other_Illegal_Parking","Yellow and red - Mini Cooper - None posted","135 DE SOTO ST, SAN FRANCISCO, CA, 94127","DE SOTO ST","7","Ingleside Terraces","West of Twin Peaks","TARAVAL","37,72402509955","-122,46538926282","    (37.7240251, -122.46538926)","POINT (-122.465389263 37.7240251)","Mobile/Open311",,"7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9646259","10/09/2018 08:51:00 AM","10/09/2018 06:08:25 PM","10/09/2018 06:08:25 PM","Closed","Case Resolved - Officer responded to request under CAD # 182821073. Unable to Locate.","Parking Enforcement Dispatch Queue","Parking Enforcement","Parking_on_Sidewalk","Parking Enforcement","405 MONTEREY BLVD, SAN FRANCISCO, CA, 94127","MONTEREY BLVD","7","Sunnyside","West of Twin Peaks","INGLESIDE","37,731481","-122,444692","    (37.731481, -122.444692)","POINT (-122.444692 37.731481)","Mobile/Open311","http://mobile311.sfgov.org/reports/9646259/photos","7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9660438","10/11/2018 06:24:00 PM","10/11/2018 08:10:18 PM","10/11/2018 08:10:18 PM","Closed","Case Resolved - Pickup completed","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","Intersection of 36TH AVE and CABRILLO ST","36TH AVE","1","Outer Richmond","Outer Richmond","RICHMOND","37,77389907837","-122,49611663818","    (37.77389908, -122.49611664)","POINT (-122.496116638 37.773899078)","Phone",,"1","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13411706","01/25/2021 01:38:00 PM","01/25/2021 04:05:00 PM","01/25/2021 04:05:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","9 SILLIMAN ST, SAN FRANCISCO, CA, 94134","SILLIMAN ST","9","Portola","Portola","BAYVIEW","37,73119026","-122,40514174","    (37.73119026, -122.40514174)","POINT (-122.40514174 37.73119026)","Mobile/Open311",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9696249","10/19/2018 06:32:00 PM","11/01/2018 05:00:17 PM","11/01/2018 05:00:17 PM","Closed","Encampment Removed Subjects cleared out 2nd alcove. DPW was called and subjects advised they were watching the remaining property for a friend and DPW did not remove items.","Duplicate Case Hold Queue","Encampments","Encampment Reports","Encampment Cleanup","Intersection of POLK ST and MYRTLE ST","POLK ST","5","Tenderloin","Tenderloin","NORTHERN","37,78545674135","-122,41944555896","    (37.78545674, -122.41944556)","POINT (-122.419445559 37.785456741)","Mobile/Open311",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13418404","01/27/2021 03:58:00 AM","01/29/2021 04:48:34 AM","01/29/2021 04:48:34 AM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","2288 MISSION ST, SAN FRANCISCO, CA, 94110","MISSION ST","9","Mission","Mission","MISSION","37,760515","-122,419226","    (37.760515, -122.419226)","POINT (-122.419226 37.760515)","Mobile/Open311","http://mobile311.sfgov.org/reports/13418404/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13464372","02/07/2021 05:22:51 PM","02/07/2021 08:21:00 PM","02/07/2021 08:21:00 PM","Closed","Area Cleared","DPW Ops Queue","Encampments","Encampment Reports","Encampment Cleanup","1266 VAN NESS AVE, SAN FRANCISCO, CA, 94109","VAN NESS AVE","3","Lower Nob Hill","Nob Hill","NORTHERN","37,78728861814","-122,42159861641","    (37.78728862, -122.42159862)","POINT (-122.421598616 37.787288618)","Mobile/Open311",,"3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13459067","02/05/2021 10:25:15 PM","02/12/2021 02:02:00 PM","02/12/2021 02:02:00 PM","Closed","Case Resolved","DPW BSSR Queue","Street Defects","Pavement_Defect","Pavement_Defect","508 TOWNSEND ST, SAN FRANCISCO, CA, 94103","TOWNSEND ST","6","South of Market","South of Market","SOUTHERN","37,77334984372","-122,39973865607","    (37.77334984, -122.39973866)","POINT (-122.399738656 37.773349844)","Mobile/Open311",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13425175","01/28/2021 02:12:00 PM","01/29/2021 09:13:43 AM","01/29/2021 09:13:43 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of GIRARD ST and WOOLSEY ST","GIRARD ST","9","Portola","Portola","BAYVIEW","37,72496999","-122,40362864","    (37.72496999, -122.40362864)","POINT (-122.40362864 37.72496999)","Mobile/Open311",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13455196","02/05/2021 06:16:00 AM","02/06/2021 01:13:28 PM","02/06/2021 01:13:28 PM","Closed","Case Resolved - Pickup completed.","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","Intersection of GEARY ST and LEAVENWORTH ST","GEARY ST","5","Tenderloin","Tenderloin","CENTRAL","37,78658543012","-122,41477971759","    (37.78658543, -122.41477972)","POINT (-122.414779718 37.78658543)","Mobile/Open311","http://mobile311.sfgov.org/reports/13455196/photos","6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13438642","02/01/2021 10:49:00 AM","02/04/2021 11:31:00 AM","02/04/2021 11:31:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","1796 MCALLISTER ST, SAN FRANCISCO, CA, 94115","MCALLISTER ST","5","Western Addition","Western Addition","PARK","37,77738040979","-122,44154448257","    (37.77738041, -122.44154448)","POINT (-122.441544483 37.77738041)","Mobile/Open311","http://mobile311.sfgov.org/reports/13438642/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13473680","02/09/2021 06:49:00 PM","02/24/2021 09:30:27 PM","02/24/2021 09:30:27 PM","Closed","Case Resolved - Per process - cases are closed 10 days after assignment.","Clear Channel - Transit Queue","Graffiti","Graffiti on Transit_Shelter_Platform","Transit_Shelter_Platform - Not_Offensive","Intersection of BACON ST and SAN BRUNO AVE","BACON ST","9","Portola","Portola","BAYVIEW","37,72763442993","-122,4035949707","    (37.72763443, -122.40359497)","POINT (-122.403594971 37.72763443)","Phone",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13474894","02/10/2021 08:38:00 AM","02/10/2021 12:52:15 PM","02/10/2021 12:52:15 PM","Closed","Case Resolved - 2/10/21 duplicate Nov original Sr is 2492363.kj","DPW Ops Queue","Graffiti","Graffiti on Building_commercial","Building_commercial - Not_Offensive","3001 19TH ST, SAN FRANCISCO, CA, 94110","19TH ST","9","Mission","Mission","MISSION","37,76020464491","-122,41196008411","    (37.76020464, -122.41196008)","POINT (-122.411960084 37.760204645)","Mobile/Open311","http://mobile311.sfgov.org/reports/13474894/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13400117","01/22/2021 11:21:00 AM","01/23/2021 12:06:08 PM","01/23/2021 12:06:08 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Christmas_tree","Christmas_tree","1447 7TH AVE, SAN FRANCISCO, CA, 94122","7TH AVE","7","Inner Sunset","Inner Sunset","PARK","37,7613491","-122,4641609","    (37.7613491, -122.4641609)","POINT (-122.4641609 37.7613491)","Web",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13388379","01/19/2021 03:08:00 PM","01/22/2021 01:47:00 PM","01/22/2021 01:47:00 PM","Closed","Case is a Duplicate","DPW Ops Queue","Tree Maintenance","Trees - Damaged_Tree","Fallen_tree","Intersection of EVANS AVE and 3RD ST","EVANS AVE","10","Central Waterfront","Bayview Hunters Point","BAYVIEW","37,74270248413","-122,38792419434","    (37.74270248, -122.38792419)","POINT (-122.387924194 37.742702484)","Phone",,"10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15217959","04/14/2022 08:31:04 PM","04/15/2022 09:27:00 PM","04/15/2022 09:27:00 PM","Closed","Area Cleared","DPW Ops Queue","Encampments","Encampment Reports","Encampment Cleanup","715 GROVE ST, SAN FRANCISCO, CA, 94102","GROVE ST","5","Hayes Valley","Hayes Valley","NORTHERN","37,77707321992","-122,42826259155","    (37.77707322, -122.42826259)","POINT (-122.428262592 37.77707322)","Mobile/Open311",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15210163","04/12/2022 07:01:00 PM","04/12/2022 07:17:37 PM","04/12/2022 07:17:37 PM","Closed","Case Resolved - See CAD# 221022829 for details.","Parking Enforcement Dispatch Queue","Parking Enforcement","Blocking_Driveway_Cite_Only","Gray - Toyota Corolla - 8NYY748","81 MINERVA ST, SAN FRANCISCO, CA, 94112","MINERVA ST","11","Oceanview","Oceanview/Merced/Ingleside","TARAVAL","37,7156708","-122,45548426","    (37.7156708, -122.45548426)","POINT (-122.45548426 37.7156708)","Phone",,"11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13375662","01/16/2021 08:47:00 AM","01/21/2021 10:18:04 AM","01/21/2021 10:18:04 AM","Closed","Case Resolved","DPW Ops Queue","Illegal Postings","Illegal Postings - Multiple_Postings","Multiple Postings","3141 17TH ST, SAN FRANCISCO, CA, 94110","17TH ST","9","Mission","Mission","MISSION","37,763625","-122,41599167","    (37.763625, -122.41599167)","POINT (-122.41599167 37.763625)","Mobile/Open311","http://mobile311.sfgov.org/reports/13375662/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9676779","10/15/2018 06:30:57 PM","10/24/2018 10:50:03 AM","10/24/2018 10:50:03 AM","Closed","Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com","SSP - MTA Feedback Queue","MUNI Feedback","MUNI  - Conduct_Inattentiveness_Negligence","201_Pass_Up_Did_Not_Wait_for_Transferee","Not associated with a specific address",,,,,,"0","0","    (0.0, 0.0)","POINT (0 0)","Web",,,"2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"4777866","05/26/2015 07:13:28 PM","05/27/2015 09:20:03 AM","05/27/2015 09:20:03 AM","Closed","Case Completed - resolved: done","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","Not associated with a specific address",,,,,,"0","0","    (0.0, 0.0)","POINT (0 0)","Web",,,"2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13379693","01/17/2021 02:55:16 PM","01/17/2021 05:31:00 PM","01/17/2021 05:31:00 PM","Closed","Accepted","Animal Care and Control - G","General Request - ANIMAL CARE CONTROL","request_for_service","animal_care_control - request_for_service","Intersection of 32ND AVE and GEARY BLVD","32ND AVE","1","Outer Richmond","Outer Richmond","RICHMOND","37,77974700928","-122,49223327637","    (37.77974701, -122.49223328)","POINT (-122.492233276 37.779747009)","Integrated Agency",,"1","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
